datetime,fut_close,idx_close,days_left,ann_basis
2023-02-01 16:00:00,6932.4,6926.58,16,-1.917
2023-02-02 16:00:00,6910.8,6922.79,15,4.214
2023-02-05 16:00:00,6890.2,6902.49,14,4.642
2023-02-06 16:00:00,6905.0,6900.23,11,-2.294
2023-02-07 16:00:00,6915.0,6927.33,10,6.497
2023-02-08 16:00:00,6845.0,6864.03,9,11.244
2023-02-09 16:00:00,7008.0,6991.23,8,-10.944
2023-02-12 16:00:00,6966.8,6976.33,7,7.123
2023-02-13 16:00:00,7050.8,7064.53,4,17.735
2023-02-14 16:00:00,7052.4,7062.36,3,17.159
2023-02-15 16:00:00,7038.0,7063.93,30,4.466
2023-02-16 16:00:00,6924.4,6931.99,29,1.378
2023-02-19 16:00:00,6867.6,6871.86,28,0.808
2023-02-20 16:00:00,6926.0,6969.35,25,9.081
2023-02-21 16:00:00,6914.0,6961.15,24,10.301
2023-02-22 16:00:00,6969.0,6997.78,23,6.527
2023-02-23 16:00:00,6947.6,6971.65,22,5.723
2023-02-26 16:00:00,6909.6,6928.03,21,4.624
2023-02-27 16:00:00,6899.0,6911.36,18,3.626
2023-02-28 16:00:00,6935.8,6955.48,17,6.075
2023-03-01 16:00:00,6977.0,6999.23,16,7.245
2023-03-02 16:00:00,6960.0,6970.21,15,3.564
2023-03-05 16:00:00,6948.0,6973.52,14,9.541
2023-03-06 16:00:00,6951.4,6991.56,11,19.06
2023-03-07 16:00:00,6836.0,6838.63,10,1.404
2023-03-08 16:00:00,6878.0,6898.24,9,11.899
2023-03-09 16:00:00,6848.0,6854.41,8,4.267
2023-03-12 16:00:00,6794.4,6780.02,7,-11.059
2023-03-13 16:00:00,6820.4,6824.25,4,5.148
2023-03-14 16:00:00,6803.0,6797.82,3,-9.271
2023-03-15 16:00:00,6750.8,6769.61,37,2.741
2023-03-16 16:00:00,6718.2,6726.96,36,1.32
2023-03-19 16:00:00,6750.0,6745.95,35,-0.626
2023-03-20 16:00:00,6740.0,6726.8,32,-2.238
2023-03-21 16:00:00,6812.6,6830.19,31,3.032
2023-03-22 16:00:00,6818.0,6827.68,30,1.725
2023-03-23 16:00:00,6851.2,6874.54,29,4.273
2023-03-26 16:00:00,6857.2,6874.39,28,3.26
2023-03-27 16:00:00,6853.8,6881.11,25,5.795
2023-03-28 16:00:00,6844.2,6825.13,24,-4.249
2023-03-29 16:00:00,6804.8,6802.07,23,-0.637
2023-03-30 16:00:00,6826.6,6806.61,22,-4.873
2023-04-02 16:00:00,6884.4,6878.09,21,-1.595
2023-04-03 16:00:00,6945.0,6960.91,18,4.635
2023-04-05 16:00:00,6923.8,6926.19,16,0.787
2023-04-06 16:00:00,6972.4,6987.01,15,5.088
2023-04-09 16:00:00,7038.0,7050.24,14,4.526
2023-04-10 16:00:00,6982.0,6967.03,11,-7.13
2023-04-11 16:00:00,6974.4,6989.69,10,7.984
2023-04-12 16:00:00,6994.0,7011.66,9,10.215
2023-04-13 16:00:00,6979.6,6978.59,8,-0.66
2023-04-16 16:00:00,6999.2,7009.47,7,7.64
2023-04-17 16:00:00,6999.4,7002.26,4,3.727
2023-04-18 16:00:00,6978.0,6988.65,3,18.541
2023-04-19 16:00:00,6921.0,6956.37,30,6.186
2023-04-20 16:00:00,6923.2,6954.1,29,5.593
2023-04-23 16:00:00,6771.6,6766.52,28,-0.979
2023-04-24 16:00:00,6709.2,6708.28,25,-0.2
2023-04-25 16:00:00,6596.2,6577.36,24,-4.356
2023-04-26 16:00:00,6605.0,6597.73,23,-1.749
2023-04-27 16:00:00,6649.8,6617.32,22,-8.143
2023-05-03 16:00:00,6723.0,6701.49,16,-7.322
2023-05-04 16:00:00,6722.6,6723.16,15,0.203
2023-05-07 16:00:00,6660.6,6660.92,14,0.125
2023-05-08 16:00:00,6688.4,6696.67,11,4.098
2023-05-09 16:00:00,6613.2,6599.79,10,-7.416
2023-05-10 16:00:00,6634.2,6634.16,9,-0.024
2023-05-11 16:00:00,6604.4,6608.83,8,3.058
2023-05-14 16:00:00,6542.0,6537.4,7,-3.669
2023-05-15 16:00:00,6581.2,6586.72,4,7.647
2023-05-16 16:00:00,6512.0,6500.44,3,-21.636
2023-05-17 16:00:00,6537.2,6557.37,30,3.742
2023-05-18 16:00:00,6542.8,6571.09,29,5.419
2023-05-21 16:00:00,6586.0,6589.35,28,0.663
2023-05-22 16:00:00,6575.2,6591.56,25,3.624
2023-05-23 16:00:00,6500.4,6507.06,24,1.557
2023-05-24 16:00:00,6494.4,6502.23,23,1.911
2023-05-25 16:00:00,6468.2,6495.35,22,6.935
2023-05-28 16:00:00,6554.0,6560.16,21,1.632
2023-05-29 16:00:00,6518.2,6517.71,18,-0.152
2023-05-30 16:00:00,6548.0,6556.52,17,2.79
2023-05-31 16:00:00,6530.0,6539.26,16,3.23
2023-06-01 16:00:00,6591.8,6585.73,15,-2.243
2023-06-04 16:00:00,6618.2,6631.22,14,5.119
2023-06-05 16:00:00,6604.4,6625.09,11,10.363
2023-06-06 16:00:00,6480.0,6487.2,10,4.051
2023-06-07 16:00:00,6470.0,6477.94,9,4.971
2023-06-08 16:00:00,6448.2,6446.62,8,-1.118
2023-06-11 16:00:00,6478.0,6488.2,7,8.197
2023-06-12 16:00:00,6504.2,6525.05,4,29.158
2023-06-13 16:00:00,6547.0,6556.03,3,16.758
2023-06-14 16:00:00,6556.0,6579.46,37,3.517
2023-06-15 16:00:00,6586.8,6613.1,36,4.032
2023-06-18 16:00:00,6638.8,6674.12,35,5.519
2023-06-19 16:00:00,6642.0,6683.92,32,7.154
2023-06-20 16:00:00,6637.6,6679.15,31,7.325
2023-06-25 16:00:00,6498.8,6504.97,28,1.236
2023-06-26 16:00:00,6439.0,6425.84,25,-2.99
2023-06-27 16:00:00,6478.4,6504.5,24,6.103
2023-06-28 16:00:00,6454.8,6465.1,23,2.528
2023-06-29 16:00:00,6484.8,6507.5,22,5.787
2023-07-02 16:00:00,6598.0,6617.08,21,5.012
2023-07-03 16:00:00,6583.0,6610.66,18,8.485
2023-07-04 16:00:00,6608.0,6632.37,17,7.889
2023-07-05 16:00:00,6557.0,6573.58,16,5.754
2023-07-06 16:00:00,6529.0,6553.56,15,9.119
2023-07-09 16:00:00,6539.8,6539.08,14,-0.287
2023-07-10 16:00:00,6528.0,6531.63,11,1.844
2023-07-11 16:00:00,6573.8,6576.94,10,1.743
2023-07-12 16:00:00,6504.0,6497.81,9,-3.863
2023-07-13 16:00:00,6565.0,6554.53,8,-7.288
2023-07-16 16:00:00,6523.6,6524.61,7,0.807
2023-07-17 16:00:00,6518.0,6519.76,4,2.463
2023-07-18 16:00:00,6511.0,6508.52,3,-4.636
2023-07-19 16:00:00,6502.2,6497.78,30,-0.828
2023-07-20 16:00:00,6402.4,6397.15,29,-1.033
2023-07-23 16:00:00,6393.6,6397.43,28,0.78
2023-07-24 16:00:00,6474.4,6448.27,25,-5.916
2023-07-25 16:00:00,6495.8,6497.59,24,0.419
2023-07-26 16:00:00,6478.4,6458.48,23,-4.895
2023-07-27 16:00:00,6399.0,6389.43,22,-2.485
2023-07-30 16:00:00,6496.0,6475.83,21,-5.414
2023-07-31 16:00:00,6518.6,6513.14,18,-1.7
2023-08-01 16:00:00,6500.4,6499.86,17,-0.178
2023-08-02 16:00:00,6476.6,6472.11,16,-1.583
2023-08-03 16:00:00,6525.0,6514.54,15,-3.907
2023-08-06 16:00:00,6525.0,6524.3,14,-0.28
2023-08-07 16:00:00,6501.8,6496.59,11,-2.661
2023-08-08 16:00:00,6459.0,6452.98,10,-3.405
2023-08-09 16:00:00,6423.0,6409.22,9,-8.72
2023-08-10 16:00:00,6432.2,6428.88,8,-2.356
2023-08-13 16:00:00,6249.0,6251.97,7,2.477
2023-08-14 16:00:00,6332.4,6318.55,4,-20.002
2023-08-15 16:00:00,6247.8,6240.71,3,-13.822
2023-08-16 16:00:00,6174.6,6167.65,30,-1.371
2023-08-17 16:00:00,6259.0,6245.13,29,-2.795
2023-08-20 16:00:00,6116.6,6107.92,28,-1.853
2023-08-21 16:00:00,6094.2,6082.72,25,-2.755
2023-08-22 16:00:00,6071.2,6084.15,24,3.237
2023-08-23 16:00:00,6002.0,5989.43,23,-3.331
2023-08-24 16:00:00,5951.0,5960.59,22,2.669
2023-08-27 16:00:00,6225.0,6204.1,21,-5.855
2023-08-28 16:00:00,5904.8,5909.46,18,1.599
2023-08-29 16:00:00,6122.4,6117.41,17,-1.751
2023-08-30 16:00:00,6126.8,6130.64,16,1.429
2023-08-31 16:00:00,6123.4,6108.13,15,-6.083
2023-09-03 16:00:00,6131.8,6129.54,14,-0.961
2023-09-04 16:00:00,6187.6,6188.52,11,0.493
2023-09-05 16:00:00,6143.2,6146.39,10,1.894
2023-09-06 16:00:00,6165.4,6185.33,9,13.068
2023-09-07 16:00:00,6056.4,6063.24,8,5.147
2023-09-10 16:00:00,6095.6,6114.07,7,15.752
2023-09-11 16:00:00,6165.0,6175.63,4,15.707
2023-09-12 16:00:00,6158.8,6169.53,3,21.16
2023-09-13 16:00:00,6075.6,6101.77,37,4.231
2023-09-14 16:00:00,6066.4,6082.19,36,2.632
2023-09-17 16:00:00,6044.8,6058.3,35,2.324
2023-09-18 16:00:00,6077.8,6077.4,32,-0.075
