datetime,fut_close,idx_close,days_left,ann_basis
2025-05-25 16:00:00,5569.6,5653.21,28,19.28
2025-05-26 16:00:00,5591.0,5666.3,25,19.402
2025-05-27 16:00:00,5588.4,5651.88,24,17.081
2025-05-28 16:00:00,5582.0,5637.06,23,15.501
2025-05-29 16:00:00,5641.0,5704.77,22,18.546
2025-06-02 16:00:00,5616.4,5653.67,18,13.367
2025-06-03 16:00:00,5643.8,5696.57,17,19.889
2025-06-04 16:00:00,5691.2,5741.03,16,19.8
2025-06-05 16:00:00,5725.2,5768.4,15,18.223
2025-06-08 16:00:00,5740.0,5772.78,14,14.804
2025-06-09 16:00:00,5767.8,5809.83,11,24.005
2025-06-10 16:00:00,5734.0,5758.53,10,15.548
2025-06-11 16:00:00,5751.0,5780.97,9,21.025
2025-06-12 16:00:00,5766.6,5783.16,8,13.065
2025-06-15 16:00:00,5722.8,5725.0,7,2.004
2025-06-16 16:00:00,5760.2,5772.3,4,19.128
2025-06-17 16:00:00,5742.2,5740.16,3,-4.324
2025-06-18 16:00:00,5553.2,5733.81,93,12.363
2025-06-19 16:00:00,5510.0,5669.09,92,11.134
2025-06-22 16:00:00,5462.6,5613.28,91,10.767
2025-06-23 16:00:00,5537.6,5683.46,88,10.645
2025-06-24 16:00:00,5640.0,5777.74,87,10.002
2025-06-25 16:00:00,5750.0,5868.29,86,8.555
2025-06-26 16:00:00,5748.0,5850.43,85,7.518
2025-06-29 16:00:00,5770.0,5877.67,84,7.96
2025-06-30 16:00:00,5760.0,5915.8,81,11.868
2025-07-01 16:00:00,5752.2,5922.54,80,13.122
2025-07-02 16:00:00,5769.0,5896.24,79,9.97
2025-07-03 16:00:00,5763.0,5917.75,78,12.237
2025-07-06 16:00:00,5755.0,5901.4,77,11.759
2025-07-07 16:00:00,5750.4,5903.1,74,12.759
2025-07-08 16:00:00,5853.6,5980.65,73,10.622
2025-07-09 16:00:00,5830.4,5950.97,72,10.271
2025-07-10 16:00:00,5854.0,5985.82,71,11.321
2025-07-13 16:00:00,5920.8,6033.18,70,9.713
2025-07-14 16:00:00,5900.4,6018.63,67,10.702
2025-07-15 16:00:00,5899.8,6019.58,66,11.004
2025-07-16 16:00:00,5899.8,6013.71,65,10.637
2025-07-17 16:00:00,5990.4,6092.23,64,9.533
2025-07-20 16:00:00,6036.0,6115.03,63,7.488
2025-07-21 16:00:00,6064.0,6166.62,60,10.123
2025-07-22 16:00:00,6137.6,6218.21,59,8.02
2025-07-23 16:00:00,6117.8,6197.85,58,8.128
2025-07-24 16:00:00,6226.0,6297.63,57,7.283
2025-07-27 16:00:00,6219.8,6305.22,56,8.83
2025-07-28 16:00:00,6211.0,6308.12,53,10.603
2025-07-29 16:00:00,6253.0,6345.37,52,10.218
2025-07-30 16:00:00,6198.0,6297.91,51,11.354
2025-07-31 16:00:00,6127.2,6221.05,50,11.013
2025-08-03 16:00:00,6089.0,6190.34,49,12.194
2025-08-04 16:00:00,6181.0,6277.01,46,12.137
2025-08-05 16:00:00,6196.0,6298.93,45,13.254
2025-08-06 16:00:00,6262.4,6356.33,44,12.259
2025-08-07 16:00:00,6219.2,6324.17,43,14.089
2025-08-10 16:00:00,6250.0,6335.43,42,11.719
2025-08-11 16:00:00,6303.2,6392.4,39,13.06
2025-08-12 16:00:00,6356.8,6422.79,38,9.869
2025-08-13 16:00:00,6466.0,6509.21,37,6.549
2025-08-14 16:00:00,6366.0,6417.39,36,8.119
2025-08-17 16:00:00,6555.6,6612.99,35,9.05
2025-08-18 16:00:00,6608.0,6663.16,32,9.442
2025-08-19 16:00:00,6567.8,6623.61,31,9.921
2025-08-20 16:00:00,6703.0,6739.69,30,6.623
2025-08-21 16:00:00,6666.0,6704.03,29,7.14
2025-08-24 16:00:00,6845.6,6886.27,28,7.699
2025-08-25 16:00:00,6888.0,6928.29,25,8.49
2025-08-26 16:00:00,6930.0,6964.77,24,7.592
2025-08-27 16:00:00,6849.0,6858.5,23,2.198
2025-08-28 16:00:00,6965.8,7030.27,22,15.214
2025-08-31 16:00:00,7034.0,7087.73,21,13.176
2025-09-01 16:00:00,7025.0,7108.94,18,23.943
2025-09-02 16:00:00,6934.4,6988.02,17,16.475
2025-09-03 16:00:00,6816.8,6884.36,16,22.387
2025-09-04 16:00:00,6666.0,6709.15,15,15.65
2025-09-07 16:00:00,6906.8,6927.41,14,7.757
2025-09-08 16:00:00,6899.0,6959.94,11,29.053
2025-09-09 16:00:00,6881.2,6911.11,10,15.797
2025-09-10 16:00:00,6861.0,6924.3,9,37.075
2025-09-11 16:00:00,7112.0,7115.61,8,2.315
2025-09-14 16:00:00,7162.8,7170.41,7,5.534
2025-09-15 16:00:00,7142.2,7152.19,4,12.746
2025-09-16 16:00:00,7152.2,7184.26,3,54.294
2025-09-17 16:00:00,7071.0,7248.28,93,9.599
2025-09-18 16:00:00,6996.0,7200.69,92,11.278
2025-09-21 16:00:00,7009.0,7182.89,91,9.71
2025-09-22 16:00:00,7035.0,7240.85,88,11.792
2025-09-23 16:00:00,6910.0,7140.31,87,13.532
2025-09-24 16:00:00,7143.0,7325.66,86,10.583
2025-09-25 16:00:00,7142.6,7311.84,85,9.939
2025-09-28 16:00:00,7092.0,7251.52,84,9.559
2025-09-29 16:00:00,7250.0,7372.52,81,7.489
2025-10-08 16:00:00,7345.0,7470.05,72,8.486
2025-10-09 16:00:00,7393.4,7499.39,71,7.266
2025-10-12 16:00:00,7099.8,7135.1,70,2.58
2025-10-13 16:00:00,7264.0,7434.11,67,12.466
2025-10-14 16:00:00,7060.6,7205.74,66,11.139
2025-10-15 16:00:00,7122.0,7269.26,65,11.376
2025-10-16 16:00:00,7061.0,7226.42,64,13.055
2025-10-19 16:00:00,6968.0,7092.88,63,10.201
2025-10-20 16:00:00,6948.6,7095.62,60,12.605
